SlotID,TimeSlot,Item,QtySold,SalesAmt,Discounts,Deletes,DeletesAmt
42,"9:30 AM","Coffee Cake",1,5.4,0,0,0
42,"9:30 AM","Chicken Picata",1,32,0,0,0
42,"9:30 AM","Chicken and Broccoli",2,72,0,0,0
42,"9:30 AM","Le Bon Garcon - P.O.G. Caramels",2,33.6,0,0,0
42,"9:30 AM","Granola Strawberry and Salty Peanut Sweet Delivera",1,18,0,0,0
42,"9:30 AM","One Trick Pony - Silky SMOOTH Natural Peanut Butte",7,77,0,0,0
42,"9:30 AM","One Trick Pony Crunchy Peanut Butter",1,11,0,0,0
42,"9:30 AM","MASA - Tortilla Chips BLUE",1,16,0,0,0
42,"9:30 AM","Luna Duna Naranjo",1,28,0,0,0
42,"9:30 AM","One Trick Pony - HONEY CRUNCH Peanut Butter",1,12,0,0,0
42,"9:30 AM","VANDY - Herbs de Provence",2,32,0,0,0
42,"9:30 AM","Pop tart",3,14,0,0,0
42,"9:30 AM","Birthday Cake Card",2,7.6,0,0,0
42,"9:30 AM","Chocolate Mousse Trifles",2,11.4,0,0,0
42,"9:30 AM","Bjorn Qorn CLASSIC",2,16,0,0,0
42,"9:30 AM","Butternut Squash Soup LARGE",2,44,0,0,0
42,"9:30 AM","Butternut Squash Soup SMALL",2,24,0,0,0
42,"9:30 AM","rotating - tandem",3,60,0,0,0
42,"9:30 AM","Safety Matches",1,21,0,0,0
42,"9:30 AM","Placecards Hester & Cook",1,12,0,0,0
42,"9:30 AM","Merci - Isatopia Card",1,7,0,0,0
42,"9:30 AM","Sugar plum surprise ball",1,14,0,0,0
42,"9:30 AM","Hi Card",1,6,0,0,0
42,"9:30 AM","Frosty",4,32,0,0,0
42,"9:30 AM","Gingerbread Man",7,56,0,0,0
42,"9:30 AM","maeve - pumpkin spice",1,7,0,0,0
42,"9:30 AM","Santa's Camper - Maeve",1,16,0,0,0
42,"9:30 AM","Heart Box Chocolates Maeve",1,12,0,0,0
42,"9:30 AM","Coeurs Pink Heart Chocolate Bar",1,13,0,0,0
42,"9:30 AM","Turkey Sandwich",13,167.7,0,0,0
42,"9:30 AM","Ham & Brie",10,130,0,0,0
42,"9:30 AM","Lg Flat Water - Saratoga",1,4,0,0,0
42,"9:30 AM","Orange Juice",8,64,0,0,0
42,"9:30 AM","Peach Soda",1,3,0,0,0
42,"9:30 AM","Sparkling Apple Juice",1,5,0,0,0
42,"9:30 AM","Sm Saratoga Water",3,11.6,0,0,0
42,"9:30 AM","Rotating Sandwich",2,26,0,0,0
42,"9:30 AM","Roast Chicken Sandwich",14,179.4,0,0,0
42,"9:30 AM","Vandy Smokehouse BBQ",2,32,0,0,0
42,"9:30 AM","Sweet potato chorizo",1,14,0,0,0
42,"9:30 AM","Tomato Soup small",3,36,0,0,0
42,"9:30 AM","The Cook's Atelier",1,55,0,0,0
42,"9:30 AM","The Dinner Party Project by Natasha Feldman cookbo",1,40,0,0,0
42,"9:30 AM","Shell - Isatopia Card",1,7,0,0,0
42,"9:30 AM","Ranger Station Candle",1,40,0,0,0
42,"9:30 AM","Charcoal Brioche",1,15,0,0,0
42,"9:30 AM","Cobb Chardonnay Sonoma",1,66,0,0,0
42,"9:30 AM","Le Bon Garcon - Classic Sea Salt Caramels",1,28,0,0,0
42,"9:30 AM","Chicken Chili Small",4,56,0,0,0
42,"9:30 AM","Square matchbox",1,15,0,0,0
42,"9:30 AM","Notelet Archivist card",1,5,0,0,0
42,"9:30 AM","Cookie Box Valentine",1,40,0,0,0
42,"9:30 AM","Collazzi Chianti Classico 2024",1,32,0,0,0
42,"9:30 AM","Roast Beef Sandwich",1,13,0,0,0
42,"9:30 AM","Birthday Truffle Bar Maeve",1,7,0,0,0
42,"9:30 AM","Cinnamon Rolls",1,25,0,0,0
42,"9:30 AM","Happy Birthday CAKE - Isatopia Card",1,7,0,0,0
42,"9:30 AM","Bizzarro Strawberry Yuzu Spritz",1,16,0,0,0
42,"9:30 AM","Merci La Vie Cabernet Franc",2,76,0,0,0
42,"9:30 AM","PM Sweatshirt",1,71,0,0,0
42,"9:30 AM","Mini Sockerbit Flowers and bunnies",4,38,0,0,0
42,"9:30 AM","Jolie-Laide Glou D'etat Red Blend",1,28,0,0,0
42,"9:30 AM","SHARE Everything Crackers",3,36,0,0,0
42,"9:30 AM","Date Better - PEANUT BUTTER CRUNCH",5,39.2,0,0,0
42,"9:30 AM","Bon bon Sour BLACKBERRY Fish Candy",2,16,0,0,0
42,"9:30 AM","Date Better - HAZELNUT PRALINE",1,8,0,0,0
42,"9:30 AM","Passerine Brut Blanca",1,30,0,0,0
42,"9:30 AM","Pra Otto",1,22,0,0,0
42,"9:30 AM","Ayoh Dill Pickle Mayo Sando Sauce",1,12,0,0,0
42,"9:30 AM","Bon Bon Sour PEACH Swedish Fish",1,8,0,0,0
42,"9:30 AM","MASA Tortilla Chips COBANERO",2,32,0,0,0
42,"9:30 AM","Date Better - SNICKERDOODLE",1,7.2,0,0,0
42,"9:30 AM","Mini Strawberry sockerbit",5,22,0,0,0
42,"9:30 AM","Kombucha Pear",2,13,0,0,0
42,"9:30 AM","Bon Bon SWEET Wild STRAWBERRY Swedish Fish",8,64,0,0,0
42,"9:30 AM","Bon bon SOUR Wild STRAWBERRY Fish Candy",1,8,0,0,0
42,"9:30 AM","MASA Tortilla Chips Traditional",1,16,0,0,0
42,"9:30 AM","Francois Villard L'Appel des Sereines",1,28,0,0,0
42,"9:30 AM","TLO Pandan Coconut",1,7,0,0,0
42,"9:30 AM","Gummy Easter Sockerbit",1,16,0,0,0
42,"9:30 AM","Card Amy Zhang",9,45,0,0,0
42,"9:30 AM","Kombucha Ginger Hibiscus",1,5.85,0,0,0
43,"9:45 AM","Advantage Program",0,378.53,0,0,0
43,"9:45 AM","Open Food",3,48,0,0,0
43,"9:45 AM","Open Beverage",4,17,0,0,0
43,"9:45 AM","Open Wine",1,50,0,0,0
43,"9:45 AM","Focaccia - Petit",18,261,0,0,0
43,"9:45 AM","Pimento Cheese",2,28,0,0,0
43,"9:45 AM","Whipped ricotta",6,72,0,0,0
43,"9:45 AM","Breakfast Sandwich",24,235,0,0,0
43,"9:45 AM","Benton's Bacon",2,60,0,0,0
43,"9:45 AM","Taper Candles Merida",1,12,0,0,0
43,"9:45 AM","Baked Ziti W/ Meatballs",2,76,0,0,0
43,"9:45 AM","Chocolate Chip Cookie",30,120,0,0,0
43,"9:45 AM","Dog Treats",3,15,0,0,0
43,"9:45 AM","Muffin",44,217.5,0,0,0
43,"9:45 AM","Beast",3,30,0,0,0
43,"9:45 AM","dialed in",11,66,0,0,0
43,"9:45 AM","Green Machine",2,20,0,0,0
43,"9:45 AM","Gut Check",1,7,0,0,0
43,"9:45 AM","Muffin Top",4,20,0,0,0
43,"9:45 AM","Grain & Gain",4,16,0,0,0
43,"9:45 AM","Matcha -Berry",6,48,0,0,0
43,"9:45 AM","Cider",1,8,0,0,0
43,"9:45 AM","Crunchy Pony Peanut Butter",1,8,0,0,0
43,"9:45 AM","Fallot & Cie Moutarde de Dijon",1,22,0,0,0
43,"9:45 AM","The Moosewood Cookbook",1,32.5,0,0,0
43,"9:45 AM","Vegetable Minestrone",1,22,0,0,0
43,"9:45 AM","Lemon Scones",2,12,0,0,0
43,"9:45 AM","Tomato Soup",1,22,0,0,0
43,"9:45 AM","Moonstruck Black Cat Bar Dark Chocolate",2,16,0,0,0
43,"9:45 AM","Moonstruck Love Spell Bar Milk Chocolate",1,8,0,0,0
43,"9:45 AM","Le Bon Garcon - Dirty Chai",2,56,0,0,0
43,"9:45 AM","Shepherd's Pie",2,76,0,0,0
43,"9:45 AM","Piecework - Pie Cocktail Napkins",1,44,0,0,0
43,"9:45 AM","Dozen Eggs",2,24,0,0,0
43,"9:45 AM","Cowboy Christmas - Ranger Station",2,80,0,0,0
43,"9:45 AM","A-Frame Bobon box - Maeve",1,25,0,0,0
43,"9:45 AM","Orange Surprise Ball",4,56,0,0,0
43,"9:45 AM","Bravo - Isatopia Card",1,7,0,0,0
43,"9:45 AM","Potter's Flat Breads",4,60,0,0,0
43,"9:45 AM","Tinsel Rolls",1,6,0,0,0
43,"9:45 AM","Peppermint Logs",3,15,0,0,0
43,"9:45 AM","Animal Crackers",1,16,0,0,0
43,"9:45 AM","Food Orament",1,18,0,0,0
43,"9:45 AM","Golden Milk Lattee",4,28,0,0,0
43,"9:45 AM","Cappuccino",30,164.45,0,0,0
43,"9:45 AM","Matcha Latte",42,310.8,0,0,0
43,"9:45 AM","Chai Latte",7,40.8,0,0,0
43,"9:45 AM","Cortado",12,51.75,0,0,0
43,"9:45 AM","Espresso",8,24,0,0,0
43,"9:45 AM","Latte",149,882.6,0,0,0
43,"9:45 AM","Tea",2,8,0,0,0
43,"9:45 AM","Add Syrup",126,124.3,0,0,0
43,"9:45 AM","Americano",16,64,0,0,0
43,"9:45 AM","Lemonade",3,15,0,0,0
43,"9:45 AM","Peach Syrup",6,11.8,0,0,0
43,"9:45 AM","Le Fluffernut",8,64,0,1,8
43,"9:45 AM","Cold Brew",13,83.85,0,0,0
43,"9:45 AM","Open Retail",25,638.6,0,1,14
43,"9:45 AM","OG Legally Addictive",1,9,0,0,0
43,"9:45 AM","Sockerbit SPOOKY Gummy Mix",3,36,0,0,0
43,"9:45 AM","Brownie",1,6,0,0,0
43,"9:45 AM","Cookie Asst.",19,76,0,0,0
43,"9:45 AM","Thai Beef Curry",3,114,0,0,0
43,"9:45 AM","Rotating Salad",2,36,0,0,0
43,"9:45 AM","Pound Cake",2,10,0,0,0
43,"9:45 AM","EDISTO - HONEY",1,18,0,0,0
43,"9:45 AM","MALDON - Smoked Sea Salt",1,10,0,0,0
43,"9:45 AM","Le Bon Garcon - P.O.G. Caramels",2,56,0,0,0
43,"9:45 AM","One Trick Pony - Silky SMOOTH Natural Peanut Butte",1,11,0,0,0
43,"9:45 AM","One Trick Pony Crunchy Peanut Butter",2,22,0,0,0
43,"9:45 AM","MASA - Tortilla Chips CHURRO",1,16,0,0,0
43,"9:45 AM","Guzzini Cereal/Soup Bowl - BLUE",2,34,0,0,0
43,"9:45 AM","Delinquente Screaming Betty Vermentino",1,32,0,0,0
43,"9:45 AM","GIDDY UP NUTS - Rosemary Garlic",1,19,0,0,0
43,"9:45 AM","GIDDY UP NUTS - Original",3,57,0,0,0
43,"9:45 AM","Monte Rio Cellars Zinfandel",1,32,0,0,0
43,"9:45 AM","Paolo Scavino Vino Rosso",1,40,0,0,0
43,"9:45 AM","One Trick Pony - HONEY CRUNCH Peanut Butter",1,12,0,0,0
43,"9:45 AM","VANDY - Herbs de Provence",1,16,0,0,0
43,"9:45 AM","Bjorn Qorn TRUFFLE",1,8,0,0,0
43,"9:45 AM","MALDON - Chili Salt",1,12,0,0,0
43,"9:45 AM","Butternut Squash Soup LARGE",2,44,0,0,0
43,"9:45 AM","Mummy Surprize Ball",1,15,0,0,0
43,"9:45 AM","TANDEM - time and temp",1,22,0,0,0
43,"9:45 AM","Meatloaf 2",2,56,0,0,0
43,"9:45 AM","Meatloaf with Brussels",1,36,0,0,0
43,"9:45 AM","Ronchi Di Cialla",1,40,0,0,0
43,"9:45 AM","Sugar plum surprise ball",4,56,0,0,0
43,"9:45 AM","Frosty",6,48,0,0,0
43,"9:45 AM","Gingerbread Man",3,24,0,0,0
43,"9:45 AM","Jeff Rink",1,1404,0,0,0
43,"9:45 AM","Coeurs Dark Choc Heart Bar",1,13,0,0,0
43,"9:45 AM","Turkey Sandwich",14,180.7,0,0,0
43,"9:45 AM","Ham & Brie",10,130,0,0,0
43,"9:45 AM","Whipped Honey",1,16.2,0,0,0
43,"9:45 AM","Orange Juice",1,8,0,0,0
43,"9:45 AM","Sparkling Apple Juice",1,5,0,0,0
43,"9:45 AM","Sm Saratoga Water",3,12,0,0,0
43,"9:45 AM","Aqua Panna",1,6,0,0,0
43,"9:45 AM","Rotating Sandwich",11,143,0,0,0
43,"9:45 AM","Sm Sparkling Saratoga",1,4,0,0,0
43,"9:45 AM","Roast Chicken Sandwich",10,130,0,0,0
43,"9:45 AM","VANDY - Original",2,32,0,0,0
43,"9:45 AM","Vandy Smokehouse BBQ",1,16,0,0,0
43,"9:45 AM","Sweet potato chorizo",2,28,0,0,0
43,"9:45 AM","Tomato Soup small",2,24,0,0,0
43,"9:45 AM","Ranger Station Candle",3,120,0,0,0
43,"9:45 AM","Chicken Chili Small",1,14,0,0,0
43,"9:45 AM","Square matchbox",1,15,0,0,0
43,"9:45 AM","Notelet Archivist card",2,10,0,0,0
43,"9:45 AM","Matchbox Ornament",4,44.8,0,0,0
43,"9:45 AM","Cookie Box Valentine",1,40,0,0,0
43,"9:45 AM","Cookie Cake",3,45,0,0,0
43,"9:45 AM","Extra Large Pommery Mustard",1,29,0,0,0
43,"9:45 AM","Grillo Gurrieri 2024",1,36,0,0,0
43,"9:45 AM","Roast Beef Sandwich",1,13,0,0,0
43,"9:45 AM","Birthday Truffle Bar Maeve",3,21.5,0,0,0
43,"9:45 AM","Blueberry and Sunflower Butter Granola",1,16,0,0,0
43,"9:45 AM","Bizzarro Strawberry Yuzu Spritz",1,16,0,0,0
43,"9:45 AM","Mini Sockerbit Flowers and bunnies",0,0,0,1,5
43,"9:45 AM","Jolie-Laide Glou D'etat Red Blend",1,34,0,0,0
43,"9:45 AM","Date Better - PEANUT BUTTER CRUNCH",2,16,0,0,0
43,"9:45 AM","Bon bon Sour BLACKBERRY Fish Candy",2,16,0,0,0
43,"9:45 AM","Dilenquente-Weeping Juan",1,27,0,0,0
43,"9:45 AM","Date Better - HAZELNUT PRALINE",2,16,0,0,0
43,"9:45 AM","Pra Morandina Valpolicella",2,66,0,0,0
43,"9:45 AM","Tiberio Cerasuolo",1,40,0,0,0
43,"9:45 AM","Sausage - Blueberry",1,30,0,0,0
43,"9:45 AM","Ayoh Hot Giardinayo Sando Sauce",2,24,0,0,0
43,"9:45 AM","Lange Sea Salt Pure Flake",1,25,0,0,0
43,"9:45 AM","Asparagus Chowder",1,14,0,0,0
43,"9:45 AM","Pasta Salad",1,10,0,0,0
43,"9:45 AM","Bon Bon Sour PEACH Swedish Fish",3,24,0,0,0
43,"9:45 AM","MASA Tortilla Chips COBANERO",1,16,0,0,0
43,"9:45 AM","Mini Strawberry sockerbit",0,0,0,1,5
43,"9:45 AM","TLO Matcha Lemonade",1,7,0,0,0
43,"9:45 AM","Bon Bon SWEET Wild STRAWBERRY Swedish Fish",4,32,0,0,0
43,"9:45 AM","Bon bon SOUR Wild STRAWBERRY Fish Candy",4,32,0,0,0
43,"9:45 AM","MASA Tortilla Chips Traditional",2,32,0,0,0
43,"9:45 AM","Blueberry Maine Root Soda",1,3,0,0,0
43,"9:45 AM","Card Amy Zhang",4,20,0,0,0
43,"9:45 AM","Kombucha Yuzu",1,6.5,0,0,0
44,"10:00 AM","Advantage Program",0,321.38,0,0,0
44,"10:00 AM","Mercado Famous Jamon Serrania",1,22,0,0,0
44,"10:00 AM","Date Better - ALMOND JAVA CRUNCH",2,16,0,0,0
44,"10:00 AM","Ayoh Tangy Dijonayo Sando Sauce",2,22.8,0,0,0
44,"10:00 AM","Open Food",16,290.06,0,0,0
44,"10:00 AM","Open Beverage",1,6.5,0,0,0
44,"10:00 AM","Open Wine",2,58,0,0,0
44,"10:00 AM","Open Beer",1,2.7,0,0,0
44,"10:00 AM","Focaccia - Petit",14,210,0,1,15
44,"10:00 AM","Pimento Cheese",1,14,0,0,0
44,"10:00 AM","Whipped ricotta",3,36,0,0,0
44,"10:00 AM","Breakfast Sandwich",26,260,0,0,0
44,"10:00 AM","Benton's Bacon",1,30,0,0,0
44,"10:00 AM","Baked Ziti W/ Meatballs",9,326,0,0,0
44,"10:00 AM","Chocolate Chip Cookie",61,243.6,0,0,0
44,"10:00 AM","Dog Treats",2,10,0,0,0
44,"10:00 AM","Muffin",21,104.5,0,0,0
44,"10:00 AM","Beef Stroganoff",5,190,0,0,0
44,"10:00 AM","Beast",2,20,0,0,0
44,"10:00 AM","Green Machine",1,10,0,0,0
44,"10:00 AM","Gut Check",3,21,0,0,0
44,"10:00 AM","Muffin Top",1,5,0,0,0
44,"10:00 AM","Grain & Gain",2,8,0,0,0
44,"10:00 AM","Matcha -Berry",5,40,0,0,0
44,"10:00 AM","Creamy Pony Peanut Butter",2,16,0,0,0
44,"10:00 AM","Chicken w Ratatouille",1,36,0,0,0
44,"10:00 AM","Corn Chowder",1,22,0,0,0
44,"10:00 AM","MALDON - Pink Salt",1,11,0,0,0
44,"10:00 AM","Lemon Scones",1,6,0,0,0
44,"10:00 AM","Tomato Soup",1,22,0,0,0
44,"10:00 AM","Sausage - Mild Pork",1,24,0,0,0
44,"10:00 AM","EDISTO - BLUEBERRY HONEY",1,18,0,0,0
44,"10:00 AM","Moonstruck Black Cat Bar Dark Chocolate",1,8,0,0,0
44,"10:00 AM","Shepherd's Pie",3,114,0,0,0
44,"10:00 AM","Piecework - Pie Cocktail Napkins",1,44,0,0,0
44,"10:00 AM","Dozen Eggs",1,12,0,0,0
44,"10:00 AM","Calx Primitivo",1,18,0,0,0
44,"10:00 AM","Cowboy Christmas - Ranger Station",1,40,0,0,0
44,"10:00 AM","Holly Berry Surprise Ball",1,10.8,0,0,0
44,"10:00 AM","Cinnamon Hot cocoa Tin",1,15,0,0,0
44,"10:00 AM","Peppermint Logs",2,7,0,0,0
44,"10:00 AM","Advent Calendar - Maeve",2,57.6,0,1,28.8
44,"10:00 AM","Bloody Mary Crackers",2,22.4,0,0,0
44,"10:00 AM","Golden Milk Lattee",1,7,0,0,0
44,"10:00 AM","Cappuccino",24,132,0,0,0
44,"10:00 AM","Matcha Latte",39,299.6,0,0,0
44,"10:00 AM","Chai Latte",9,51.6,0,0,0
44,"10:00 AM","Cortado",15,67.5,0,0,0
44,"10:00 AM","Espresso",8,23.1,0,0,0
44,"10:00 AM","Latte",142,837.6,0,0,0
44,"10:00 AM","Tea",1,4,0,0,0
44,"10:00 AM","Add Syrup",120,118.3,0,0,0
44,"10:00 AM","Americano",18,71.6,0,0,0
44,"10:00 AM","Lemonade",2,10,0,0,0
44,"10:00 AM","Peach Syrup",8,16,0,0,0
44,"10:00 AM","Le Fluffernut",9,69.6,0,0,0
44,"10:00 AM","Cold Brew",16,96.85,0,0,0
44,"10:00 AM","Open Retail",10,200.7,0,0,0
44,"10:00 AM","Table for Two",1,25,0,0,0
44,"10:00 AM","Sockerbit SPOOKY Gummy Mix",1,12,0,0,0
44,"10:00 AM","Brownie",2,12,0,0,0
44,"10:00 AM","Cookie Asst.",15,60,0,0,0
44,"10:00 AM","Honey Wheat Loaf",1,14,0,0,0
44,"10:00 AM","Thai Beef Curry",1,38,0,0,0
44,"10:00 AM","Rotating Salad",5,90,0,0,0
44,"10:00 AM","Pound Cake",1,5,0,0,0
44,"10:00 AM","Chicken Picata",1,32,0,0,0
44,"10:00 AM","Chicken and Broccoli",1,36,0,0,0
44,"10:00 AM","EDISTO - HONEY",1,16.2,0,0,0
44,"10:00 AM","Frankie's SWEET FIRE PICKLES",1,13,0,0,0
44,"10:00 AM","MALDON - Smoked Sea Salt",1,10,0,0,0
44,"10:00 AM","MASA - Tortilla Chips LIME",1,16,0,0,0
44,"10:00 AM","Le Bon Garcon - P.O.G. Caramels",1,28,0,0,0
44,"10:00 AM","Pecans Roasted and Salted Zorro",2,38,0,0,0
44,"10:00 AM","Granola Strawberry and Salty Peanut Sweet Delivera",1,18,0,0,0
44,"10:00 AM","One Trick Pony - Silky SMOOTH Natural Peanut Butte",2,22,0,0,0
44,"10:00 AM","One Trick Pony Crunchy Peanut Butter",2,22,0,0,0
44,"10:00 AM","Tiki Cocktails 180+ Dreamy Drinks and Luau-inspire",1,24.95,0,0,0
44,"10:00 AM","Clos Saint Antonin Cotes du Rhone Rouge",1,28,0,0,0
44,"10:00 AM","Paolo Scavino Vino Rosso",1,40,0,0,0
44,"10:00 AM","Luna Duna Naranjo",1,28,0,0,0
44,"10:00 AM","VANDY - Herbs de Provence",1,16,0,0,0
44,"10:00 AM","Pop tart",2,10,0,0,0
44,"10:00 AM","Sardine Cards",1,4,0,0,0
44,"10:00 AM","Chocolate Mousse Trifles",1,6,0,0,0
44,"10:00 AM","Bjorn Qorn TRUFFLE",1,8,0,0,0
44,"10:00 AM","Bjorn Qorn CLASSIC",1,8,0,0,0
44,"10:00 AM","CLOCK COCKTAIL TIME - cocktail napkins - gleason",1,48,0,0,0
44,"10:00 AM","rotating - tandem",1,20,0,0,0
44,"10:00 AM","Mummy Surprize Ball",1,15,0,0,0
44,"10:00 AM","Safety Matches",1,14.7,0,0,0
44,"10:00 AM","Placecards Hester & Cook",1,12,0,0,0
44,"10:00 AM","Table Cards Hester & Cook",2,32,0,0,0
44,"10:00 AM","Croissant - Isatopia Card",2,14,0,0,0
44,"10:00 AM","Meatloaf 2",1,28,0,0,0
44,"10:00 AM","Meatloaf with Brussels",1,36,0,0,0
44,"10:00 AM","Merry Christmas Card",1,4,0,0,0
44,"10:00 AM","Sugar plum surprise ball",2,28,0,0,0
44,"10:00 AM","Frosty",1,8,0,0,0
44,"10:00 AM","Gingerbread Man",7,52,0,0,0
44,"10:00 AM","Maeve Bon Bon Box",1,24,0,0,0
44,"10:00 AM","Coeurs Pink Heart Chocolate Bar",1,13,0,0,0
44,"10:00 AM","Turkey Sandwich",16,208,0,0,0
44,"10:00 AM","Ham & Brie",32,416,0,0,0
44,"10:00 AM","Whipped Honey",1,18,0,0,0
44,"10:00 AM","Orange Juice",2,16,0,0,0
44,"10:00 AM","R/C Cola",1,3,0,0,0
44,"10:00 AM","Sparkling Apple Juice",1,5,0,0,0
44,"10:00 AM","Flat Apple Juice",1,8,0,0,0
44,"10:00 AM","Sm Saratoga Water",4,16,0,0,0
44,"10:00 AM","Sm Sparkling - Saratoga",2,8,0,0,0
44,"10:00 AM","Rotating Sandwich",4,45.5,0,0,0
44,"10:00 AM","Peches Soda",2,6,0,0,0
44,"10:00 AM","Hopscotch Soda",2,6,0,0,0
44,"10:00 AM","Roast Chicken Sandwich",14,182,0,0,0
44,"10:00 AM","VANDY - Original",2,32,0,0,0
44,"10:00 AM","Tomato Soup small",4,48,0,0,0
44,"10:00 AM","Shell - Isatopia Card",1,7,0,0,0
44,"10:00 AM","Hot Chocolate",1,5,0,0,0
44,"10:00 AM","Le Bon Garcon - Strawberry Sakura Caramels",1,14,0,0,0
44,"10:00 AM","Chicken Chili Small",2,28,0,0,0
44,"10:00 AM","Cookie Box Valentine",1,40,0,0,0
44,"10:00 AM","Cookie Cake",3,45,0,0,0
44,"10:00 AM","Roast Beef Sandwich",1,15,0,0,0
44,"10:00 AM","Birthday Truffle Bar Maeve",1,7,0,0,0
44,"10:00 AM","Cinnamon Rolls",1,25,0,0,0
44,"10:00 AM","Blueberry and Sunflower Butter Granola",1,18,0,0,0
44,"10:00 AM","French Toast Casserole",1,24,0,0,0
44,"10:00 AM","Bizzarro Strawberry Yuzu Spritz",1,16,0,0,0
44,"10:00 AM","Merci t-shirt",1,38,0,0,0
44,"10:00 AM","Mini Sockerbit Flowers and bunnies",2,28,0,1,14
44,"10:00 AM","Jolie-Laide Glou D'etat Red Blend",1,34,0,0,0
44,"10:00 AM","SHARE Everything Crackers",2,22.8,0,0,0
44,"10:00 AM","Wishie Fishies",1,14,0,0,0
44,"10:00 AM","Date Better - PEANUT BUTTER CRUNCH",2,16,0,0,0
44,"10:00 AM","Bon bon Sour BLACKBERRY Fish Candy",5,40,0,0,0
44,"10:00 AM","Ratatouille",1,24,0,0,0
44,"10:00 AM","Sausage - Blueberry",1,30,0,0,0
44,"10:00 AM","Ayoh Dill Pickle Mayo Sando Sauce",3,36,0,0,0
44,"10:00 AM","Ayoh Hot Giardinayo Sando Sauce",1,12,0,0,0
44,"10:00 AM","Lange Sea Salt Pure Flake",1,25,0,0,0
44,"10:00 AM","Bon Bon Sour PEACH Swedish Fish",2,16,0,0,0
44,"10:00 AM","MASA Tortilla Chips COBANERO",3,48,0,0,0
44,"10:00 AM","Date Better - SNICKERDOODLE",2,16,0,0,0
44,"10:00 AM","Kombucha Pear",1,6.5,0,0,0
44,"10:00 AM","Bon Bon SWEET Wild STRAWBERRY Swedish Fish",3,24,0,0,0
44,"10:00 AM","Bon bon SOUR Wild STRAWBERRY Fish Candy",1,8,0,0,0
44,"10:00 AM","MASA Tortilla Chips Traditional",1,16,0,0,0
44,"10:00 AM","Francois Villard L'Appel des Sereines",1,28,0,0,0
44,"10:00 AM","Mexican Cola Maine Root Soda",2,6,0,0,0
44,"10:00 AM","Gummy Easter Sockerbit",1,7,0,0,0
44,"10:00 AM","Card Amy Zhang",13,65,0,0,0
44,"10:00 AM","Kombucha Ginger Hibiscus",1,6.5,0,0,0
44,"10:00 AM","Kombucha Yuzu",1,6.5,0,0,0
45,"10:15 AM","Advantage Program",0,358.75,0,0,0
45,"10:15 AM","Date Better - ALMOND JAVA CRUNCH",1,8,0,0,0
45,"10:15 AM","Ayoh Tangy Dijonayo Sando Sauce",2,24,0,0,0
45,"10:15 AM","Comptoir Du Cacao",2,24,0,0,0
45,"10:15 AM","Open Food",14,266.95,0,0,0
45,"10:15 AM","Open Beverage",1,6,0,0,0
45,"10:15 AM","Open Beer",3,65,0,0,0
45,"10:15 AM","Focaccia - Petit",5,75,0,0,0
45,"10:15 AM","Whipped ricotta",5,60,0,0,0
45,"10:15 AM","Breakfast Sandwich",14,139,0,0,0
45,"10:15 AM","Benton's Bacon",3,90,0,0,0
45,"10:15 AM","Baked Ziti W/ Meatballs",6,216,0,0,0
45,"10:15 AM","Chocolate Chip Cookie",53,211.6,0,0,0
45,"10:15 AM","Dog Treats",4,20,0,0,0
45,"10:15 AM","Muffin",27,132.5,0,1,5
45,"10:15 AM","Polvanera Calx Primitivo Di Puglia",1,18,0,0,0
45,"10:15 AM","Beef Stroganoff",3,112.1,0,0,0
45,"10:15 AM","dialed in",1,6,0,0,0
45,"10:15 AM","Cider",1,4,0,0,0
45,"10:15 AM","Benton's Summer Stack",3,39,0,0,0
45,"10:15 AM","Chicken w Ratatouille",2,72,0,0,0
45,"10:15 AM","Tomato Tartlets",0,0,0,1,6
45,"10:15 AM","Mitica Flatbread",1,15,0,0,0
45,"10:15 AM","Pop-Chips Truffle",1,8,0,0,0
45,"10:15 AM","Runamok Syrup Sugarmaker Cut",1,18,0,0,0
45,"10:15 AM","Butter - Maison Bordier Le Beurre Bordier",1,35,0,0,0
45,"10:15 AM","Lemon Scones",1,6,0,0,0
45,"10:15 AM","Senate Bean Soup",1,22,0,0,0
45,"10:15 AM","Tomato Soup",1,19.8,0,0,0
45,"10:15 AM","Masa Tortilla Chips White",1,16,0,0,0
45,"10:15 AM","Sausage - Mild Pork",2,48,0,0,0
45,"10:15 AM","Chocolate Sardines",1,18,0,0,0
45,"10:15 AM","Rayos Uva Olivier Riviere Vinos",2,68,0,0,0
45,"10:15 AM","Shepherd's Pie",1,38,0,0,0
45,"10:15 AM","Dozen Eggs",1,12,0,0,0
45,"10:15 AM","Forx Farm Butter",1,22,0,0,0
45,"10:15 AM","F&WC Dine Around",4,1000,0,0,0
45,"10:15 AM","Fratelli Alessandria Barbera D'Alba",1,32,0,0,0
45,"10:15 AM","Sausage - Jalapeno",1,18,0,0,0
45,"10:15 AM","Sausage - Sweet Italian",1,18,0,0,0
45,"10:15 AM","Pizza Kit",1,18,0,0,0
45,"10:15 AM","Taper Candles - Greentree",2,32,0,0,0
45,"10:15 AM","Swedish Candy Canes",1,3,0,0,0
45,"10:15 AM","HBD Card",3,18,0,0,0
45,"10:15 AM","Animal Menagerie Stationary",3,66,0,0,0
45,"10:15 AM","Star Ornament - Knit",1,28,0,0,0
45,"10:15 AM","Heart Ornament",1,19.6,0,0,0
